id,price,qty
jead,50.48,62
gikj,75.36,0
kkfc,18.03,41
jmpe,6.55,47
bbni,15.53,25
dnic,1.92,13
jplk,94.13,87
bakk,23.81,13
hdkb,62.32,95
odik,44.06,48
akgi,88.51,81
dpbl,84.8,59
ifoj,90.87,89
phbo,68.57,20
npld,78.23,42
aidm,89.03,23
lkkh,87.44,23
eajf,68.57,54
eian,19.59,32
gpin,69.22,65
jbdi,50.37,15
mamp,11.24,77
hbmn,36.43,54
ahml,1,53
kcpn,69.51,67
jege,53.45,70
ednl,39.36,2
hfil,74.46,61
bkpj,79.61,74
mbln,55.81,96
dhgm,98.82,86
kkfo,54.44,39
oneg,26.35,87
cgpb,70.8,25
dpgb,59.71,98
onam,58.4,29
nkdn,42.12,45
jlgd,71.72,1
ffbd,72.42,40
kkil,39.82,30
pgjp,36.53,3
lndp,45.83,87
gbji,87.17,29
lnhg,66.9,35
pkia,55.37,40
neik,79.72,49
phmm,61.18,38
ieca,86.04,67
dmoi,23.45,34
chmf,40.4,25
aicd,54.41,38
plgj,64.73,17
kjcn,14.86,39
deod,37.06,11
fddo,91.44,0
hmlc,38.53,72
ggmk,1.55,39
fgpn,24.18,0
ilja,47.71,37
maoh,84.98,37
pjnj,28.06,80
ehjp,58.08,3
nhhi,57.8,11
hddd,76.95,35
lldf,57.51,30
gihd,38.75,64
fjlk,0.48,62
gdml,12.12,17
hbom,15.25,1
jkik,68.98,92
doak,63.59,46
mgol,52.7,50
kmgc,22,3
gjga,9.52,33
dgmf,64.93,92
imob,71.89,18
nhpd,25.54,91
cnoj,9.26,58
oakg,13.42,81
okic,41.41,0
bofc,68.69,12
nipn,5.15,3
idgk,4.25,87
ifkg,72.71,46
bkha,26.97,62
jcpc,46.64,74
hahg,56.24,56
kbkd,17.94,16
cfmo,1.26,93
lclj,75.01,45
pjph,17.48,33
gepd,74.84,30
pkaa,56.44,53
kjac,13.71,25
fdff,68.92,92
pdhm,92.64,95
cioo,26.24,23
fhof,89.6,7
pnaj,56.24,22
pbao,40.56,36
iklo,10.95,36
nolm,11.62,30
jfmh,30.67,64
dbhn,70.34,17
iabl,53.78,45
edoj,45.49,45
cddh,6.13,67
hblc,21.56,14
iioo,93.27,23
klni,55.65,48
jlio,63.63,11
dibl,32.03,42
cfph,39.04,70
pjlg,42.46,13
mhpm,55.67,17
innp,45.33,68
glhh,53.84,77
lgkj,91.1,78
lgkb,92.14,67
gcgl,40.88,49
objb,0.62,64
fbll,31.2,24
enah,1.65,73
blmf,98.53,68
nafc,96.84,45
gpnj,33.91,17
ochm,90.91,71
ejdn,45.39,16
hhmf,64.89,24
aicp,17.1,10
jeeo,97.46,45
pple,94.81,39
ecaa,20.48,25
gfod,78.97,29
dcdd,16.72,88
hgbe,7.61,90
oofg,14.35,28
poha,5.38,41
jncn,47.7,10
feha,51.03,49
ejdp,37.22,90
hfpm,77.25,78
depi,53.73,77
amam,0.75,96
cfcb,51.04,26
kcoa,69.32,55
mjed,78.68,7
cbpi,35.48,19
egbm,72.8,90
nijl,9.68,21
mnga,24.23,23
kfho,49.85,11
incp,75.55,31
pmeo,12.85,91
inim,23.67,13
ohhd,51.46,22
nbbb,22.99,13
fbmj,43.02,78
ghhi,28.69,10
hmap,96.36,32
opcj,8.22,61
mmec,89.21,99
lbjk,76.23,47
hdhd,46.53,63
loma,0.54,79
mkce,44.18,33
gohe,73.21,12
pjhe,27.9,83
pici,39.88,30
jeoa,12.42,22
nbah,83.85,74
omkm,54.33,52
dafa,47.07,60
mjhp,58.28,35
nppd,30.4,45
haib,89.96,94
jgon,99.84,76
plhf,3.69,13
nmgl,18.38,12
bodn,93.05,0
nofd,58.72,41
lfdo,24.87,23
jail,36.41,41
mllk,26.83,36
hhdh,93.76,6
hdgl,61.07,84
dhml,51.37,53
hnka,30.94,66
aiao,41.95,81
hafd,50.04,86
jcce,69.3,99
inba,2.46,34
ncck,33.39,61
oipl,78.73,85
nple,95.34,44
ahke,17.39,11
dfkn,55.71,65
gimj,91.42,18
mkpb,40.35,86
eeic,67.39,47
ogga,15.5,16
gbhm,85.65,46
ninl,92.2,40
hahp,49.67,64
bdeb,39.14,22
kkfm,52.79,33
kolh,3.75,20
plea,12.42,76
fkbk,83.27,95
majc,55.09,89
eecf,83.19,5
ffmb,6.04,47
ikmk,47.77,16
ihdc,36.79,10
ofcj,81.84,8
jndg,89.66,47
oddf,4.63,19
bmbg,11.15,44
bnae,69.85,93
ghbb,1.83,17
ppli,7.76,87
mcol,88.82,50
kjkf,62.95,47
dhib,67.89,82
ljag,87.6,71
akei,83.08,4
bheb,22.54,47
lhia,74.98,79
nbnk,96.11,56
hpfi,14.03,33
hjmd,5.57,0
jjdk,71.71,82
miol,95.01,67
dken,37.77,84
fplk,40.09,82
hfbc,5.17,95
mhke,99.89,90
kkhn,86.26,11
pjpa,99.67,98
piko,91.87,58
idje,95.25,1
bhip,29.63,62
bknn,79.51,33
chgi,65.37,34
gbac,50.39,84
fbnj,71.24,92
mehh,44.2,65
glla,96.55,38
odad,18.7,83
gmkg,16.56,99
lnmj,54.98,32
pclm,95.95,42
kooh,77.66,25
ejhc,23.47,49
kjno,11.08,4
adfj,13.2,23
aadh,80.04,93
kikd,4.66,61
edmm,12.88,88
hkga,35.48,20
icmm,29.7,71
ncla,26.47,78
nfmk,16.25,25
dcom,24.03,12
mkbg,51.86,68
ehfl,16.28,56
knpc,35.35,95
ogec,32.64,33
nkpj,0.92,92
diap,22.33,63
begn,85.13,62
jjfe,23.91,36
lpfb,73,14
jpfg,10.25,79
jdek,7.37,75
pmdd,47.58,38
jhbo,59.94,54
jgnd,42.55,25
nmbi,54.46,97
okfm,25.79,89
hhoe,67.31,82
njpm,35.28,68
pgic,71.99,64
jddd,40.58,56
pbkf,31.34,27
gkcc,40.85,76
gdlh,77.01,71
kkcd,3.08,3
apdm,54.39,88
njnh,33.58,26
jdgh,37.06,73
jffh,10.76,59
cahk,2.46,20
felb,46.15,40
kiji,3.03,63
jgah,83.95,7
dbig,72.37,16
nplp,49.75,96
diio,45.71,27
elif,10.38,57
mfci,67.37,26
nhle,9.17,56
nhdn,14.11,37
nbjn,36.68,5
ickd,58.67,65
fnke,92.43,28
nomf,50.91,21
clcf,99.38,23
loml,16.97,32
mjld,20.77,96
jjca,98.38,80
naah,2.62,56
kaol,72.56,33
pbop,33.18,49
lmbj,9.51,45
gnki,47.05,96
gdmp,13.65,48
npbg,95.26,23
aana,55.04,54
hobl,97.19,47
enfl,82.81,53
nmdb,40.38,69
anpb,34.65,32
hlhp,36.19,42
nlgd,77.34,5
ljbi,16.24,25
gnoa,63.27,14
mocl,18.39,24
onab,80.09,85
jecp,21.61,95
hhjm,96.61,19
bgaj,67.13,51
mpdg,95.83,78
pgaj,42.11,4
ondj,8.64,14
ehgm,92.4,24
ipaa,33.69,78
mcao,40.93,83
mnmn,29.07,11
eoil,45.3,99
cmam,86.13,38
fpki,69.52,63
plig,18.73,35
jmoj,8.9,72
edoo,85.07,30
mckm,13.8,48
nchc,69.35,77
jenc,81.18,46
fpke,15.08,94
dbef,50.34,8
kedc,78.92,80
mkkk,11.73,15
gjbh,85.18,64
gjfh,9.23,6
jjpf,90.15,0
ibho,76.17,61
abio,70.2,69
pign,4.69,0
glkm,44.41,58
imfh,5.93,55
inni,92.35,74
ajaj,33.73,55
pcec,78.93,21
ccff,10.87,1
opok,44,22
aocl,0.42,17
pnhi,6.6,65
bfmi,70.09,67
cnjm,19.44,39
pgfe,84.71,62
igmg,90.3,86
fnfd,76.08,33
kekl,36.01,61
nihm,59.49,47
pimb,61.65,78
figp,28.02,1
ineb,77.41,47
ahaa,33.34,38
dpce,11.8,21
lcck,72.51,81
daji,4.96,13
lkoh,7.11,7
jclg,3,67
gcmf,20.78,73
lini,23,30
mkaf,47.59,44
hpaa,74.91,97
gnkf,79.49,81
jchf,92.49,41
dhmg,34.75,49
jcmm,29.28,19
fhpj,66.26,36
fgib,22.84,12
pmad,95.87,79
hicg,8.11,4
mgmp,53.78,4
efjh,88.35,54
kmfn,9.89,65
jfej,49.07,23
flho,20.95,20
lbhm,28.15,48
gajh,63.54,61
jdlp,5.69,82
dagb,82.45,66
ldbk,83.84,72
dfif,57.4,34
hkmm,5.98,18
pifk,12.68,2
dlhl,99.74,16
hojo,31.01,2
dnaj,19,19
glpk,74.43,57
difi,49.36,85
mnde,64.77,52
ldhk,33.11,38
gldd,82.87,39
ccbj,69.73,3
ineo,74.52,56
bbfk,21.07,67
ajnb,35.86,9
nghc,91.18,24
lija,35.73,95
mcmm,93.04,44
ddbh,47.33,53
nnnm,42.55,66
blpn,51,8
fbnd,16.16,95
moci,49.16,86
dcnk,82.64,91
cdfl,20.68,17
lcjb,46.96,1
doic,71.52,73
jdbp,12.04,97
kbom,80.24,30
bcle,94.63,11
nfhp,75.48,7
adcb,5.41,59
daag,99.02,91
kjca,63.39,72
cnba,41.45,62
pafp,33.5,31
ljfg,23.56,31
fail,93.38,23
boek,17.34,20
cfkb,75.45,93
cecf,35,10
ajik,43.43,92
iege,63.62,63
hdbi,20.33,71
jjeo,5.82,69
jbji,40.02,48
gbgm,37.31,6
fldk,55.83,19
gnjc,0.68,48
ggkm,64.38,81
njpo,32.61,93
hjai,3.96,78
bkoo,63.55,66
dpik,89.73,2
nhgc,69.36,92
lcem,12.09,2
gged,79.84,55
gnne,82.68,85
kadh,1.35,66
oohg,42.77,41
acjn,10.87,64
bgma,17.94,0
lbbd,93.52,68
fmjl,74.52,37
oolb,19.14,36
badk,3.66,78
hejj,45.28,93
bpbj,56.64,66
gbkh,46.11,40
dfln,71.83,84
ggaa,39.24,85
mnfl,25.49,60
aaon,78.77,25
jlno,38.68,11
mdpe,47.81,82
nioe,58.94,35
gamm,11.42,32
gfbn,97.49,91
nhgd,94.18,14
enhd,77.18,85
ncmp,52.8,35
laig,75.36,11
kabm,63.14,3
llln,27.61,84
nclg,41.78,36
dnlc,66.98,82
khof,42.91,42
epei,24.38,15
okok,42.91,82
abjf,34.58,18
hhma,45.52,70
eddc,5.65,9
iama,90.37,35
khhb,93.43,5
dlaa,37.22,7
dahk,43.9,78
mkde,54.9,27
bfdd,24.15,32
jedn,41.54,22
lpff,95.87,98
hmja,34.69,60
kekf,52.09,64
pmbd,18.2,89
dffh,69.3,80
fcff,62.24,75
baph,1.11,67
ljmg,98.61,93
loni,27.74,71
oili,52.76,11
ffdc,77.01,67
ajel,14.33,10
abgn,3.15,67
ekpc,60.29,13
ncaa,79.7,88
efoo,73.09,47
gcfh,18.72,75
fcbo,51.19,74
nddp,78.98,91
dhdf,59.38,58
pfjj,70.83,47
ocfi,88.59,36
dmmj,9.88,13
ihng,24.09,83
ddeo,29.89,31
gfnm,99.83,95
lajl,41.09,68
jeeg,73.66,19
mboc,98,76
egai,44.95,47
dlbj,84.99,77
nkeg,29.42,35
pdng,77.52,77
cdel,99.61,2
jmlj,88.25,88
benj,1.59,93
hanh,3.67,37
ppie,37.3,40
gfhi,9.12,16
mohh,78.11,17
mjfh,33.69,12
bbcj,13.37,8
pknc,61.8,5
bjem,65.07,96
peff,29.81,39
mlia,75.8,35
djhf,63.32,7
cbip,35.94,96
cein,97.07,99
jkkl,25.86,65
nmff,44.92,41
njkf,61.7,82
kjjf,89.38,46
nkbp,62.34,9
gadg,47.44,14
djhb,73.54,69
piea,40.83,31
daan,37.45,35
jldh,79.74,46
gemf,92.16,28
gcam,9.12,91
ecge,62.63,88
hold,49.46,61
fadp,80.64,11
aehn,77.9,86
gkbi,61.4,70
ckne,46.75,56
hmla,5.78,29
hfac,66.42,50
blea,19.36,68
ieoi,70.99,93
kjjp,30.62,45
ipko,21.74,96
giam,78.49,43
jfao,33.65,90
hmlg,5.07,14
jfbm,1.59,15
fjfk,32.92,27
cbdk,41.15,38
hlhk,77.42,5
hecp,15.85,52
odkf,42.19,65
hifa,99.78,64
jeej,91.68,42
dpcj,4.7,90
lgjh,83.74,74
fpja,38.29,30
gmke,19.84,91
medo,21.82,98
nmnl,96.81,17
clpc,15.13,7
onbd,25.11,12
cplj,65.51,39
jjfl,1.57,12
mjkd,68.67,7
mgfb,45.57,72
cekg,36.78,59
gpgk,87.98,26
cjnb,37.79,21
hobh,25.48,47
lgoj,70.67,53
lbka,19.2,38
ajkp,52.01,51
fbnm,48.51,3
gkaa,17.08,13
doai,15.64,79
mhbm,31.53,36
hbkg,93.86,8
gphe,33.81,1
gfjd,93.44,31
hkhj,82.84,86
dkmo,8.98,58
lpgd,42.67,59
eidf,70.54,34
acmd,86.83,6
hggf,23.08,91
lnjk,86.77,45
dahd,1.49,55
effl,10.69,83
afki,54.75,40
ilak,10.69,71
ibpl,58.04,36
apmd,79.09,81
jhcg,1.34,96
kdjc,57.24,54
kipm,20.6,64
bicf,16.96,98
abbl,96.74,34
jbpo,33.13,82
cjlj,88.76,94
nbcg,83.61,25
ndea,15.14,3
meje,77.04,44
nlnl,72.39,20
gmki,17.32,7
ceno,60.5,12
dlhe,5.27,43
bmfe,10.52,63
ppcm,21.45,74
gpme,31.81,46
lidh,66.53,84
npdm,3.23,74
gohn,77.28,41
phgj,45.28,17
ihll,47.22,81
lndb,94.69,60
konc,21.46,24
dake,96.09,44
lmek,43.23,36
dleh,25.99,34
dnpk,93.96,21
mdja,65.52,34
jlmc,8.69,21
edob,60.79,34
modl,70.02,41
pbdi,90.57,81
hcam,42.39,39
dipc,86.99,44
nnfm,78.3,65
dppo,9.11,2
pmnp,87.66,73
pmpd,74.46,85
penj,4.1,51
ankf,79.13,92
phmk,27.65,16
mjel,38.08,94
mmlp,31.03,19
egpi,4.36,37
knkj,75.82,63
fpin,63.99,65
cjnk,16.78,93
gfjl,26.61,42
mfmk,51.45,54
icpp,83.63,59
ianf,50,86
hhdm,40.9,38
afnk,80.61,46
dpmo,30.32,32
iboi,97.11,97
mffg,69.36,65
nbhn,17.03,46
nohn,59.41,37
mnbn,45.99,1
ljeg,87.79,25
jpkn,16.17,73
ldlb,4.33,83
effp,78.57,99
jmnn,75.5,62
nabd,13.78,83
hibi,6.97,35
goni,97.34,15
bgfd,96.73,58
ioko,99.44,50
ihad,33.14,84
fajd,61.34,68
bjjp,11.34,82
kfjc,37.2,10
olmp,57.86,12
oheo,82.07,43
odem,94.45,61
gedo,73.38,18
ljgh,81.58,53
cgbi,7.23,23
kgfo,44.33,89
mfpb,79.28,73
leld,95.77,36
gfjm,47.29,92
ccap,23.66,44
gjil,12.73,86
pcjn,31.21,73
ogji,60.93,41
dmjj,77.71,45
mbgj,65.81,99
jbgi,88.55,4
jnlg,25.83,82
ecng,76.4,16
jiol,88.22,87
fcia,63.53,72
gpeg,82.88,10
fdld,83.2,32
odjp,96.32,23
geai,1.21,43
jkan,10.55,10
abkj,90.79,31
faei,53.89,21
heje,83.29,89
kink,69.96,64
iaop,73.63,96
ckog,28.61,31
piki,50.17,76
noek,23.62,33
jkhf,35.76,4
iflf,94,94
clhe,49.93,13
alag,76.84,11
ppkc,76.38,3
ndol,69.35,0
kcaa,7.86,7
aacc,31.29,98
gjbg,1.22,48
ipmo,86.42,30
hokc,34.53,51
kela,44.77,29
mgob,75.52,92
jbci,81.81,32
aghi,36.43,85
bkmg,91.27,50
fbcj,91.32,15
nkal,68.34,78
hcej,5.52,14
pfim,87.71,9
kllb,15.27,21
ddcn,24.48,81
ieih,4.59,83
efbm,38.5,96
mano,84.17,34
gkmi,42.09,64
jhoe,65.77,94
akbd,72.35,96
ngai,15.53,19
beao,43.92,45
gnjj,36.26,30
jgkc,88.5,60
dlad,38.64,76
joop,43.5,66
ddpo,14.48,65
hked,94.7,30
hlca,57.61,91
mafg,33.81,4
jdnf,94.06,46
iahp,56.72,93
cejf,24.95,29
cflm,2.69,49
nkof,1.35,93
ccgc,23.58,19
dnld,94.77,59
iieb,9.39,0
llph,53.15,55
bipg,40.82,89
alll,53.89,56
jnfh,83.76,55
mglh,57.02,86
flmp,21.19,5
iddf,31.61,78
eibb,36.52,81
nmkh,70.54,65
hhda,15.03,42
ogon,59.53,50
pifo,5.92,79
mfpp,72.15,17
cbjn,76.94,52
jlgg,58.37,38
ngjd,36.24,51
hnjn,88.99,84
opih,11.27,84
fafa,95.52,49
fapl,71.13,63
fkha,46.63,55
dbmf,97.21,95
nfng,7.46,13
hikj,10.64,55
hbcp,67.88,54
pcfh,10.48,37
ngom,13.04,91
pcnd,13.94,67
hkma,32.06,12
paek,50.02,88
mdli,39.16,52
cilm,25.22,59
beil,8.64,16
jejl,58.09,17
adap,82.78,97
jfmp,66.15,73
oohm,23.61,45
fopa,10.48,11
bfmb,22.63,27
opba,81.64,80
anec,45.25,4
loji,17.1,20
lali,23.78,97
ocjc,12.49,19
ndkl,19.19,92
mlhm,75.12,82
epkj,78.71,76
knjk,98.8,22
obdo,58.61,21
gcob,4.01,13
cbki,91.58,1
jgpe,46.86,77
oolj,16.22,65
cbni,28.31,35
hapi,87.05,71
ddpn,32.01,62
nbba,68.63,12
dajn,45.27,77
dgmb,63.91,75
cjpc,90.03,17
ecoi,81.44,75
jlgm,88.02,48
neol,28.17,13
cbil,95.88,50
pfje,92.17,78
kghh,13.65,10
dcih,55.31,12
iojf,63.07,24
ikpf,27.83,84
acbd,18.08,54
fobd,76.44,15
ofkp,85.71,45
ebah,21.57,34
flno,72.74,70
kljm,51.73,46
mhfm,42.9,85
lonc,9.11,96
ccdo,41.71,64
bgob,85.57,56
iihm,23.33,39
ofbn,62.98,58
egaf,8.6,62
jkcg,21.24,49
nhmi,21.83,24
chff,98.79,99
adfo,29.27,82
ccpg,15,76
oohj,22.63,40
cpil,82.88,97
hbho,83.01,80
jgdd,71.96,51
hgpd,28.76,65
oblp,70.8,85
jelg,20.64,19
jphc,40.32,72
jcbn,89.47,47
mfhh,87.71,15
fhbe,38.01,18
meao,73.88,11
ofip,81.41,24
idia,34.87,58
noac,11.32,21
pibg,69.14,25
ccni,68.35,94
diic,68.93,15
ifen,16.73,45
hpmm,46.65,76
mkfk,85.5,12
godj,81.59,16
moaj,71.72,34
ljlp,92.81,25
kcfo,74.78,7
incn,91.05,62
plag,74.02,15
ijhj,38.12,12
cmlk,31.11,66
dknd,17.01,84
ocjb,61.58,64
abcf,98.87,19
nfej,41.62,56
nldc,37.79,74
eknp,12.75,49
fjkn,15.54,97
pgbm,48.62,62
pjbd,73,86
hgkc,92.72,35
mbcf,31.97,18
kaha,79.38,41
gjhj,9.32,15
hdnf,69.95,27
eoea,54.41,35
fgjd,24.4,38
gepl,49.9,70
amjk,58.38,9
gfkc,94.79,16
ocmk,15.39,12
jiki,95.36,12
kpgi,74.47,82
dgll,61.45,74
ddip,95.16,85
jfjh,92.49,58
aobb,0.56,21
eeha,11.67,67
acpm,62.27,14
jbje,54.62,16
jble,35.15,54
kpph,9.92,81
hige,29.05,83
omik,15.44,28
hoch,90.96,83
ggfe,66.79,60
jpbh,48.94,89
kbpd,75.84,46
jffc,26.15,59
njib,17.49,10
bcha,61.7,0
fhmb,0.06,4
elmd,62.2,82
cjma,81.29,73
nflj,1.3,83
fodg,10.98,81
nkpp,20.47,92
kfbh,35.9,52
bkdm,17.66,75
lkca,40.26,76
phgf,65.53,56
ogbi,66.89,94
plgb,81.73,81
cakk,51.4,27
aknl,4.69,68
jfhl,28.8,4
dhnm,21.64,85
egmo,80.22,13
hgdc,52.99,54
iiio,20.78,47
iock,97.83,1
ilci,83.38,17
llap,63.63,94
eien,31.63,73
mdbn,31.08,75
nkmm,94.87,93
hmop,54.21,21
hflh,18.8,94
jbbb,80.13,71
ckbe,32.8,71
bcof,32.65,91
kaek,14.93,64
ofep,51.36,65
cidn,69.98,84
digd,52.18,59
ohnb,99.5,84
aimh,79.29,55
lbia,82.08,66
kajp,87.65,63
oplj,78.34,9
alac,63.19,50
dheo,23.55,8
mipa,14.44,98
hggi,58.65,37
dgij,38.78,75
bpbe,97.71,46
dbaa,0.75,90
lkgn,27.56,62
klca,66.4,74
goke,0.43,41
jdif,54.54,68
eopn,35.84,21
nkem,96.9,63
hopi,33.9,28
kmpd,91.14,22
lomn,22.31,17
koak,52.99,38
dhph,7.47,57
jhjc,35.89,21
jnpj,0.93,57
moph,83.17,53
abcj,25.33,79
mdgm,86.12,68
ikkn,2.87,76
ngmi,45.21,97
kehl,77.51,91
kcfa,94.81,92
febn,15,18
hjie,59.86,86
ndhb,22.22,56
pffm,21.02,1
fakl,46.25,24
nbik,32.38,98
jnce,4.33,83
njma,34.68,43
pbgf,55.79,26
ekmf,54.16,1
mfcg,58.43,26
hfhd,12.8,8
kadc,3.67,63
knkg,10.72,96
hppg,81.18,12
bhem,78.45,63
jkbe,42.78,23
oaei,38.35,55
dghh,75.85,12
aoli,47.68,7
gchn,30.69,77
hfae,78.67,60
faef,53.44,29
kkoj,42.35,19
ggeb,36.35,75
dacm,3.39,32
bggm,7.66,10
kmni,17.65,1
ohpe,61.34,17
eojl,97.08,58
ifgi,74.4,99
cijp,69.15,64
kcob,64.71,69
cpoa,75.82,1
pfnn,49.37,87
ggdb,7.24,86
fjia,99.06,62
jjfd,10.03,18
pkek,18.98,29
coho,17.92,96
kkba,34.35,4
lbld,62.76,39
boam,57.63,59
imle,12.35,73
hgml,19.87,55
mgfi,75.22,65
anmb,81.69,26
fklf,77.15,79
kcjn,94.43,96
mkld,21.09,80
hhmg,75.83,26
gfml,30.98,9
nbdh,63.18,73
cmcb,28.84,13
aoid,92.23,86
lpbh,47.2,2
fenc,97.68,46
afhb,41.45,57
gjie,14.65,28
ocap,0.48,80
iekh,95.5,14
bcgk,80.85,5
aeje,70.12,19
mkci,67.14,43
kjmj,26.58,85
ahej,45.64,33
acme,78.54,14
djki,38.77,98
hfgc,98.67,98
pggd,16.2,50
ibmg,67.52,58
eafc,10.28,72
cdpd,9.34,46
nlhk,52.07,93
emli,21.29,89
cpgd,57.54,5
iann,4.24,96
mekg,53.52,85
hlpc,7.59,73
lkjm,7.36,79
idhb,69.62,67
oema,27.48,62
dcpi,84.75,44
ifmp,69.63,50
kfpd,26.8,33
kkdj,18.07,64
chcf,44.96,51
lmbh,60.54,64
cgld,25.43,65
agfb,32.67,83
okgl,45.22,56
gdop,5.89,32
mbbg,47.61,92
dfkp,96.02,65
naeh,69.91,10
jmda,86.33,82
dkom,2.08,74
hhan,90.9,81
fcmd,12.71,37
hlad,55.48,2
lelb,9.85,79
ibij,85.36,67
gpjf,80.82,71
oeph,64.86,75
ogdo,68.35,14
agbl,14.41,89
bhbo,48.03,51
apoh,18.31,94
haob,13.81,54
knnl,84.75,88
bbdg,56.59,42
dejb,70.46,67
edgj,5.97,89
naba,0.31,4
bjlo,25.07,67
djkl,43.76,94
oonc,19.63,21
bpnl,64.39,60
apdc,51.52,47
pnoj,14.44,49
dpcp,10.07,61
ifea,17.44,1
alnj,97.83,86
fpcd,20.79,0
bhaa,36.31,53
haoe,27.95,69
ganf,74.59,69
oooa,74.48,54
hplb,53.05,42
icbd,0.04,14
khon,79.21,29
dmda,89.33,34
ehhh,35.99,97
mgke,18.12,0
oafi,75.09,89
ajhk,34.97,57
igba,89.68,6
gjme,53.57,97
bola,12.39,70
lcig,93.47,79
gbod,80.44,77
akng,85.3,86
keki,63.59,24
biji,57.19,93
jlle,30.74,30
dohp,33.68,79
dbdm,73.09,49
nale,16.36,26
nfan,79.59,97
pgeb,97.53,49
edap,61.26,26
iiaf,63.58,38
fplb,5.58,84
jpap,71.37,59
blpj,66.74,81
namd,71.01,50
lceo,96.22,3
nnpd,81.65,64
lflh,87.33,62
bfip,68.42,7
nohf,4.76,63
gpcj,66.35,33
pdje,65.86,29
jkao,10.77,3
clcl,55.37,9
jmok,24.23,10
kang,35.58,40
ippf,18.01,98
clic,30.26,58
jocb,33.38,60
gnaf,47.03,31
djbd,32.88,1
oghm,33.99,47
ipoc,21.63,18
cpic,54.34,39
docd,64,25
mdmo,10.96,18
hhko,38.53,25
ailg,39.39,46
fino,66.06,6
godi,24.22,54
njfo,67.66,98
bgdj,35.09,89
igmn,80.38,75
nioc,68.59,13
cbib,78.83,58
fdna,75.6,64
naho,10.88,44
djph,43.78,19
mgfk,87.4,85
bimg,10.52,19
hcfc,29.96,24
gbho,56.61,67
nnbi,67.27,31
kecb,97.94,91
ghad,34.82,88
egco,92.8,34
lbie,51.02,78
kcbg,81.05,4
jphl,11.74,69
obpp,9.47,81
ppdb,69.62,25
cpop,40.44,73
ioag,4.21,45
hofd,52.59,56
pipe,73.69,0
cjlo,73.19,68
gogg,72.02,68
igbh,95.59,18
ijen,82.1,5
lcal,94.75,64
kaff,68.52,62
kgei,12.58,80
dbdd,10.37,7
hjem,79.97,42
lnea,9.6,57
ikac,57.33,10
cmhk,0.39,72
iobc,61.31,24
afpe,88.86,33
nlei,61.92,96
gpkm,56,14
dclb,22.23,86
ocee,58.1,11
eadk,60.38,21
knoi,31.39,68
hhjj,87.42,13
okmi,76.77,73
jhef,38,94
hbmp,29.59,17
hlld,22.4,73
chfm,56.35,92
mlgh,53.98,2
bgjp,10.43,86
dapi,93.38,61
kjgb,8.13,26
akjn,73.43,77
ojmi,89.95,47
edkb,98.28,4
knhl,55.38,16
fdkh,64.97,57
lpoo,97.37,71
njjd,81.36,55
bacl,30.98,58
bcbd,36.94,36
dofi,72.33,68
omek,48.66,94
gdbg,18.76,88
fodh,85.37,58
fllm,46.18,15
hiln,74.28,36
okfp,89.44,6
gdmk,13.24,40
pikj,60.85,77
ikcm,4.39,26
pefe,36.99,36
oghg,65.44,76
bgcc,55.56,48
bgdm,18.61,83
kbkl,32.46,0
dnpe,31.67,31
imgg,72.29,78
innc,5.34,66
hnci,10.77,38
ejgh,9.9,91
nkac,80.04,8
anen,77.6,96
indf,85.98,79
dibc,73.67,62
idpl,7.65,19
fkbd,20.79,73
hlgk,65.33,37
efda,64.93,13
jcmc,13.38,68
dpje,36.85,77
ghbf,82.19,59
feod,25.31,13
glej,24.1,70
bhcd,93.63,73
afah,84.23,76
dlof,42.1,13
cfkl,22.36,88
mnki,42.94,40
hnee,23.4,28
pobl,47.02,88
eopp,25.19,55
lbcd,44.48,2
ggml,88.76,42
bahp,59.53,45
nbji,21.94,92
hkdk,81.95,67
fjfb,99.5,31
eofc,13.62,2
poda,53.85,54
pogp,26.3,13
ngkn,18.58,79
gmge,94.62,46
dhkc,92.14,85
gkpc,43.81,13
phdh,98.21,66
ngil,69.25,11
acdc,83.86,61
aljd,86.1,71
pfhd,60.47,6
ooad,8.24,10
offc,54.28,68
mjck,14.98,42
phah,31.67,90
gifl,20.96,95
dknn,55.18,20
jfbc,47.67,73
pocn,16.23,22
mhab,60.05,80
paao,50.64,71
ofmf,41.34,45
moji,10.63,80
bnpc,23.3,86
fjlg,0.59,49
gmbf,21.8,94
bdbh,3.36,20
ldhd,74.02,36
nkij,69.17,95
kmcb,80.77,38
gbee,52.83,60
adlm,5.98,77
mjnk,63.95,84
icgn,36.2,38
jhlh,67.94,8
ekdn,73.98,12
fiic,79.27,42
oaon,99.89,24
oijj,13.67,84
lbnb,97.04,3
maog,70.51,53
ongd,28.17,36
kged,39.56,66
dlcg,10.25,34
hiii,91.56,67
bhll,28.96,39
nbko,19.25,65
pmhc,82.44,82
cpbo,33.47,73
mghb,42.96,55
fkai,54.39,5
cepb,51.44,40
nkbh,83.41,74
alic,42.71,81
fgbd,84.21,46
ihfb,22.64,92
ljcm,63.07,22
bfni,63.86,70
pjmf,61.13,81
naec,64.9,10
olgd,8.75,74
fdob,67.58,0
idml,65.4,64
lbck,73.16,34
ccah,33.09,49
hnog,10.64,88
ofbd,3.61,32
eooj,28.44,20
cjfc,10.99,9
ilhk,76.97,99
gppe,32.51,90
gmel,65.33,75
mfca,13.06,3
njpf,52.93,44
efeh,13.98,56
